时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
353.5,0.022,0.006,-0.013,-1.402,-2.238,0.032,0,4,15,6,0
354,0.024,0.003,-0.014,-1.371,-2.378,0.035,0,4,15,6,0
354.5,0.024,0,-0.014,-1.18,-2.399,0.036,0,4,15,6,0
355,0.022,-0.003,-0.013,-0.847,-2.291,0.036,0,4,15,6,0
355.5,0.018,-0.005,-0.011,-0.41,-2.056,0.034,0,4,15,6,0
356,0.013,-0.006,-0.008,0.094,-1.696,0.03,0,4,15,6,0
356.5,0.008,-0.005,-0.006,0.492,-1.261,0.024,0,4,15,6,0
357,0.004,-0.003,-0.003,0.689,-0.782,0.017,0,4,15,6,0
357.5,0,0,0,0.73,-0.265,0.008,0,4,15,6,0
358,-0.002,0.003,0.002,0.675,0.272,-0.001,0,4,15,6,0
358.5,-0.004,0.007,0.005,0.581,0.806,-0.011,0,4,15,6,0
359,-0.005,0.011,0.007,0.453,1.299,-0.02,0,4,15,6,0
359.5,-0.004,0.015,0.009,0.326,1.725,-0.028,0,4,15,6,0
360,-0.002,0.018,0.011,0.193,2.048,-0.035,0,4,15,6,0
360.5,0,0.02,0.011,0.048,2.241,-0.039,0,4,15,6,0
361,0.003,0.02,0.011,-0.054,2.306,-0.04,0,4,15,6,0
361.5,0.005,0.019,0.011,-0.092,2.24,-0.039,0,4,15,6,0
362,0.007,0.016,0.01,-0.064,2.051,-0.036,0,4,15,6,0
362.5,0.008,0.013,0.009,-0.008,1.741,-0.03,0,4,15,6,0
363,0.007,0.009,0.007,0.047,1.331,-0.023,0,4,15,6,0
363.5,0.005,0.005,0.004,0.024,0.826,-0.014,0,4,15,6,0
364,0.002,0.002,0.002,0.039,0.3,-0.005,0,4,15,6,0
364.5,-0.001,-0.001,-0.001,0.122,-0.213,0.004,0,4,15,6,0
365,-0.005,-0.002,-0.003,0.176,-0.704,0.013,0,4,15,6,0
365.5,-0.01,-0.003,-0.006,0.107,-1.169,0.021,0,4,15,6,0
366,-0.014,-0.002,-0.008,-0.108,-1.588,0.027,0,4,15,6,0
366.5,-0.018,0,-0.01,-0.42,-1.934,0.032,0,4,15,6,0
367,-0.021,0.003,-0.012,-0.776,-2.193,0.034,0,4,15,6,0
367.5,-0.022,0.006,-0.013,-1.055,-2.333,0.035,0,4,15,6,0
368,-0.022,0.009,-0.013,-1.198,-2.349,0.035,0,4,15,6,0
368.5,-0.019,0.011,-0.013,-1.182,-2.243,0.033,0,4,15,6,0
369,-0.016,0.012,-0.012,-1.027,-2.026,0.03,0,4,15,6,0
369.5,-0.012,0.012,-0.01,-0.757,-1.71,0.026,0,4,15,6,0
370,-0.008,0.01,-0.007,-0.426,-1.317,0.021,0,4,15,6,0
370.5,-0.004,0.007,-0.005,-0.131,-0.882,0.015,0,4,15,6,0
371,-0.001,0.003,-0.002,0.107,-0.42,0.008,0,4,15,6,0
371.5,0,-0.001,0,0.205,0.025,0.001,0,4,15,6,0
372,0.001,-0.004,0.002,0.138,0.425,-0.007,0,4,15,6,0
372.5,0,-0.006,0.004,-0.075,0.756,-0.013,0,4,15,6,0
373,-0.001,-0.008,0.005,-0.35,1.011,-0.019,0,4,15,6,0
373.5,-0.002,-0.008,0.005,-0.615,1.178,-0.023,0,4,15,6,0
374,-0.003,-0.008,0.005,-0.812,1.252,-0.026,0,4,15,6,0
374.5,-0.004,-0.007,0.005,-0.947,1.216,-0.026,0,4,15,6,0
375,-0.004,-0.005,0.004,-1.034,1.064,-0.024,0,4,15,6,0
375.5,-0.003,-0.003,0.003,-1.04,0.817,-0.019,0,4,15,6,0
376,-0.001,-0.001,0.001,-0.983,0.484,-0.013,0,4,15,6,0
376.5,0.001,0.001,-0.001,-0.894,0.084,-0.006,0,4,15,6,0
377,0.005,0.002,-0.003,-0.829,-0.367,0.002,0,4,15,6,0
377.5,0.009,0.002,-0.005,-0.815,-0.846,0.011,0,4,15,6,0
378,0.013,0.002,-0.007,-0.742,-1.283,0.019,0,4,15,6,0
378.5,0.016,0,-0.009,-0.571,-1.643,0.026,0,4,15,6,0
379,0.017,-0.002,-0.01,-0.333,-1.903,0.031,0,4,15,6,0
379.5,0.017,-0.005,-0.01,-0.089,-2.054,0.035,0,4,15,6,0
380,0.017,-0.007,-0.01,0.076,-2.101,0.037,0,4,15,6,0
380.5,0.015,-0.009,-0.01,0.153,-2.034,0.036,0,4,15,6,0
381,0.013,-0.01,-0.009,0.127,-1.864,0.033,0,4,15,6,0
381.5,0.01,-0.01,-0.008,-0.028,-1.614,0.028,0,4,15,6,0
382,0.007,-0.009,-0.007,-0.238,-1.287,0.021,0,4,15,6,0
382.5,0.004,-0.008,-0.005,-0.434,-0.899,0.013,0,4,15,6,0
383,0.002,-0.005,-0.003,-0.632,-0.494,0.005,0,4,15,6,0
383.5,0.001,-0.003,-0.002,-0.799,-0.095,-0.002,0,4,15,6,0
384,0,0,0,-0.903,0.271,-0.009,0,4,15,6,0
384.5,0,0.003,0.002,-0.912,0.589,-0.015,0,4,15,6,0
385,0.001,0.005,0.003,-0.817,0.844,-0.019,0,4,15,6,0
385.5,0.002,0.006,0.004,-0.749,0.983,-0.021,0,4,15,6,0
386,0.003,0.006,0.004,-0.766,0.995,-0.021,0,4,15,6,0
386.5,0.003,0.005,0.003,-0.877,0.875,-0.02,0,4,15,6,0
387,0.002,0.002,0.002,-1.078,0.629,-0.016,0,4,15,6,0
387.5,-0.001,-0.001,0,-1.297,0.285,-0.011,0,4,15,6,0
388,-0.004,-0.003,-0.003,-1.53,-0.149,-0.005,0,4,15,6,0
388.5,-0.009,-0.005,-0.006,-1.735,-0.643,0.003,0,4,15,6,0
389,-0.013,-0.006,-0.008,-1.838,-1.153,0.011,0,4,15,6,0
389.5,-0.018,-0.005,-0.011,-1.783,-1.636,0.02,0,4,15,6,0
390,-0.022,-0.003,-0.013,-1.581,-2.064,0.028,0,4,15,6,0
390.5,-0.024,0,-0.014,-1.225,-2.393,0.036,0,4,15,6,0
391,-0.024,0.003,-0.014,-0.724,-2.586,0.041,0,4,15,6,0
391.5,-0.022,0.006,-0.013,-0.112,-2.615,0.045,0,4,15,6,0
392,-0.019,0.008,-0.012,0.509,-2.477,0.046,0,4,15,6,0
392.5,-0.014,0.008,-0.01,1,-2.192,0.043,0,4,15,6,0
393,-0.01,0.007,-0.007,1.269,-1.778,0.037,0,4,15,6,0
393.5,-0.006,0.006,-0.005,1.271,-1.266,0.028,0,4,15,6,0
394,-0.002,0.003,-0.002,1.014,-0.691,0.017,0,4,15,6,0
394.5,0,-0.001,0,0.592,-0.078,0.004,0,4,15,6,0
395,0.002,-0.004,0.003,0.097,0.533,-0.009,0,4,15,6,0
395.5,0.002,-0.009,0.005,-0.337,1.115,-0.021,0,4,15,6,0
396,0.002,-0.013,0.007,-0.554,1.654,-0.031,0,4,15,6,0
396.5,0,-0.017,0.01,-0.505,2.12,-0.039,0,4,15,6,0
397,-0.003,-0.021,0.012,-0.231,2.48,-0.044,0,4,15,6,0
397.5,-0.006,-0.023,0.014,0.197,2.712,-0.046,0,4,15,6,0
398,-0.01,-0.024,0.015,0.678,2.802,-0.045,0,4,15,6,0
398.5,-0.013,-0.023,0.015,1.056,2.728,-0.042,0,4,15,6,0
399,-0.015,-0.02,0.014,1.254,2.499,-0.037,0,4,15,6,0
399.5,-0.015,-0.015,0.012,1.16,2.106,-0.031,0,4,15,6,0
400,-0.012,-0.01,0.009,0.8,1.581,-0.024,0,4,15,6,0
400.5,-0.008,-0.005,0.005,0.277,0.964,-0.015,0,4,15,6,0
401,-0.002,-0.001,0.001,-0.283,0.3,-0.007,0,4,15,6,0
401.5,0.005,0.001,-0.003,-0.759,-0.366,0.003,0,4,15,6,0
402,0.011,0.001,-0.006,-1.015,-0.978,0.012,0,4,15,6,0
402.5,0.015,0,-0.009,-0.989,-1.495,0.021,0,4,15,6,0
403,0.018,-0.002,-0.01,-0.696,-1.888,0.029,0,4,15,6,0
403.5,0.019,-0.005,-0.011,-0.258,-2.153,0.036,0,4,15,6,0
404,0.018,-0.007,-0.011,0.203,-2.281,0.041,0,4,15,6,0
404.5,0.016,-0.009,-0.011,0.582,-2.274,0.042,0,4,15,6,0
405,0.013,-0.01,-0.01,0.793,-2.137,0.041,0,4,15,6,0
405.5,0.01,-0.01,-0.008,0.791,-1.885,0.037,0,4,15,6,0
406,0.007,-0.009,-0.007,0.595,-1.532,0.03,0,4,15,6,0
406.5,0.005,-0.008,-0.005,0.218,-1.114,0.02,0,4,15,6,0
407,0.002,-0.006,-0.003,-0.201,-0.637,0.01,0,4,15,6,0
407.5,0.001,-0.002,-0.001,-0.555,-0.13,0,0,4,15,6,0
408,0,0.001,0.001,-0.831,0.359,-0.01,0,4,15,6,0
408.5,0,0.004,0.003,-1.019,0.791,-0.019,0,4,15,6,0
409,0.001,0.007,0.004,-1.082,1.14,-0.025,0,4,15,6,0
409.5,0.002,0.009,0.005,-1.063,1.372,-0.029,0,4,15,6,0
410,0.004,0.01,0.006,-0.982,1.473,-0.03,0,4,15,6,0
410.5,0.005,0.009,0.006,-0.852,1.442,-0.029,0,4,15,6,0
411,0.006,0.007,0.005,-0.704,1.283,-0.026,0,4,15,6,0
411.5,0.005,0.005,0.004,-0.533,1.02,-0.02,0,4,15,6,0
412,0.004,0.003,0.003,-0.369,0.67,-0.013,0,4,15,6,0
412.5,0.001,0.001,0.001,-0.234,0.261,-0.006,0,4,15,6,0
413,-0.002,-0.001,-0.001,-0.17,-0.187,0.002,0,4,15,6,0
413.5,-0.006,-0.002,-0.004,-0.215,-0.654,0.01,0,4,15,6,0
414,-0.01,-0.001,-0.006,-0.354,-1.109,0.018,0,4,15,6,0
414.5,-0.015,0,-0.008,-0.539,-1.52,0.024,0,4,15,6,0
415,-0.018,0.002,-0.01,-0.724,-1.859,0.029,0,4,15,6,0
415.5,-0.02,0.005,-0.012,-0.843,-2.098,0.032,0,4,15,6,0
416,-0.02,0.008,-0.013,-0.923,-2.242,0.034,0,4,15,6,0
416.5,-0.019,0.011,-0.013,-0.971,-2.287,0.035,0,4,15,6,0
417,-0.017,0.013,-0.013,-0.972,-2.23,0.034,0,4,15,6,0
417.5,-0.014,0.014,-0.012,-0.934,-2.08,0.032,0,4,15,6,0
418,-0.011,0.014,-0.01,-0.873,-1.848,0.028,0,4,15,6,0
418.5,-0.008,0.014,-0.009,-0.843,-1.565,0.023,0,4,15,6,0
419,-0.005,0.012,-0.008,-0.89,-1.26,0.017,0,4,15,6,0
419.5,-0.003,0.01,-0.006,-1.003,-0.952,0.012,0,4,15,6,0
420,-0.001,0.009,-0.005,-1.161,-0.66,0.006,0,4,15,6,0
420.5,0,0.007,-0.004,-1.3,-0.392,0,0,4,15,6,0
421,0.001,0.005,-0.003,-1.346,-0.15,-0.004,0,4,15,6,0
421.5,0.001,0.003,-0.002,-1.273,0.055,-0.007,0,4,15,6,0
422,0,0.001,0,-1.099,0.213,-0.009,0,4,15,6,0
422.5,0,0,0,-0.921,0.294,-0.01,0,4,15,6,0
423,0,-0.001,0,-0.783,0.297,-0.009,0,4,15,6,0
423.5,0,0,0,-0.628,0.249,-0.007,0,4,15,6,0
424,0,0,0,-0.457,0.16,-0.005,0,4,15,6,0
424.5,0,0,0,-0.194,0.071,-0.002,0,4,15,6,0
425,0,0,0,0.125,-0.013,0.001,0,4,15,6,0
425.5,0,0,0,0.446,-0.082,0.004,0,4,15,6,0
426,-0.001,0,0.001,0.783,-0.109,0.006,0,4,15,6,0
426.5,-0.002,0,0.001,1.093,-0.088,0.007,0,4,15,6,0
427,-0.003,0,0.002,1.316,-0.023,0.007,0,4,15,6,0
427.5,-0.004,0.001,0.002,1.415,0.082,0.006,0,4,15,6,0
428,-0.005,0.002,0.003,1.377,0.219,0.003,0,4,15,6,0
428.5,-0.005,0.003,0.004,1.201,0.375,-0.001,0,4,15,6,0
429,-0.006,0.004,0.004,0.973,0.555,-0.005,0,4,15,6,0
429.5,-0.006,0.006,0.005,0.755,0.749,-0.009,0,4,15,6,0
430,-0.006,0.008,0.006,0.661,0.97,-0.014,0,4,15,6,0
430.5,-0.006,0.011,0.007,0.732,1.205,-0.017,0,4,15,6,0
431,-0.006,0.014,0.009,0.931,1.437,-0.02,0,4,15,6,0
431.5,-0.005,0.017,0.01,1.286,1.674,-0.023,0,4,15,6,0
432,-0.003,0.02,0.012,1.663,1.88,-0.024,0,4,15,6,0
432.5,0,0.023,0.013,1.98,2.044,-0.026,0,4,15,6,0
433,0.003,0.024,0.014,2.163,2.151,-0.027,0,4,15,6,0
433.5,0.006,0.023,0.014,2.145,2.186,-0.027,0,4,15,6,0
434,0.009,0.021,0.013,1.879,2.129,-0.028,0,4,15,6,0
434.5,0.01,0.018,0.012,1.402,1.982,-0.028,0,4,15,6,0
435,0.01,0.014,0.01,0.791,1.747,-0.026,0,4,15,6,0
435.5,0.009,0.009,0.007,0.119,1.426,-0.024,0,4,15,6,0
436,0.006,0.005,0.004,-0.539,1.024,-0.02,0,4,15,6,0
436.5,0.002,0.001,0.001,-1.12,0.548,-0.015,0,4,15,6,0
437,-0.003,-0.001,-0.002,-1.527,0.029,-0.008,0,4,15,6,0
437.5,-0.008,-0.002,-0.005,-1.672,-0.495,0,0,4,15,6,0
438,-0.012,-0.002,-0.007,-1.534,-0.99,0.01,0,4,15,6,0
438.5,-0.015,0,-0.009,-1.144,-1.424,0.019,0,4,15,6,0
439,-0.017,0.002,-0.01,-0.657,-1.795,0.028,0,4,15,6,0
439.5,-0.018,0.005,-0.011,-0.199,-2.084,0.035,0,4,15,6,0
440,-0.018,0.007,-0.011,0.13,-2.28,0.04,0,4,15,6,0
440.5,-0.017,0.01,-0.011,0.272,-2.372,0.043,0,4,15,6,0
441,-0.016,0.012,-0.011,0.207,-2.356,0.042,0,4,15,6,0
441.5,-0.014,0.014,-0.011,0.006,-2.22,0.039,0,4,15,6,0
442,-0.011,0.014,-0.01,-0.256,-1.968,0.033,0,4,15,6,0
442.5,-0.008,0.013,-0.009,-0.467,-1.6,0.025,0,4,15,6,0
443,-0.004,0.01,-0.006,-0.499,-1.117,0.017,0,4,15,6,0
443.5,-0.001,0.005,-0.003,-0.289,-0.533,0.008,0,4,15,6,0
444,0,-0.001,0.001,0.096,0.105,-0.001,0,4,15,6,0
444.5,0,-0.008,0.005,0.569,0.757,-0.01,0,4,15,6,0
445,-0.002,-0.014,0.008,1.002,1.372,-0.019,0,4,15,6,0
445.5,-0.005,-0.019,0.011,1.3,1.911,-0.027,0,4,15,6,0
446,-0.009,-0.022,0.014,1.393,2.336,-0.034,0,4,15,6,0
446.5,-0.013,-0.022,0.015,1.261,2.621,-0.039,0,4,15,6,0
447,-0.016,-0.021,0.015,0.914,2.743,-0.043,0,4,15,6,0
447.5,-0.017,-0.017,0.014,0.434,2.703,-0.045,0,4,15,6,0
448,-0.017,-0.013,0.012,-0.111,2.494,-0.044,0,4,15,6,0
448.5,-0.015,-0.008,0.01,-0.625,2.132,-0.04,0,4,15,6,0
449,-0.011,-0.004,0.007,-1.016,1.639,-0.033,0,4,15,6,0
449.5,-0.006,-0.002,0.004,-1.213,1.05,-0.024,0,4,15,6,0
450,0,0,0,-1.218,0.393,-0.013,0,4,15,6,0
450.5,0.005,0,-0.003,-1.059,-0.295,0,0,4,15,6,0
451,0.01,-0.001,-0.006,-0.774,-0.97,0.013,0,4,15,6,0
451.5,0.014,-0.004,-0.009,-0.406,-1.585,0.026,0,4,15,6,0
452,0.017,-0.007,-0.011,-0.035,-2.105,0.036,0,4,15,6,0
452.5,0.018,-0.011,-0.012,0.261,-2.502,0.045,0,4,15,6,0
453,0.018,-0.014,-0.013,0.399,-2.763,0.05,0,4,15,6,0
453.5,0.017,-0.017,-0.014,0.336,-2.881,0.052,0,4,15,6,0
454,0.015,-0.019,-0.014,0.087,-2.853,0.05,0,4,15,6,0
454.5,0.012,-0.021,-0.014,-0.291,-2.682,0.045,0,4,15,6,0
455,0.009,-0.021,-0.013,-0.738,-2.39,0.038,0,4,15,6,0
455.5,0.005,-0.019,-0.012,-1.133,-1.987,0.029,0,4,15,6,0
456,0.002,-0.016,-0.01,-1.42,-1.507,0.019,0,4,15,6,0
456.5,0,-0.013,-0.007,-1.587,-0.993,0.009,0,4,15,6,0
457,-0.001,-0.008,-0.005,-1.593,-0.472,0,0,4,15,6,0
457.5,-0.001,-0.003,-0.002,-1.428,0.028,-0.008,0,4,15,6,0
458,0,0.001,0.001,-1.14,0.473,-0.014,0,4,15,6,0
458.5,0.003,0.005,0.003,-0.797,0.836,-0.018,0,4,15,6,0
459,0.005,0.007,0.005,-0.467,1.096,-0.021,0,4,15,6,0
459.5,0.007,0.007,0.006,-0.233,1.234,-0.023,0,4,15,6,0
460,0.009,0.007,0.006,-0.089,1.26,-0.022,0,4,15,6,0
460.5,0.009,0.005,0.006,-0.019,1.185,-0.021,0,4,15,6,0
461,0.008,0.003,0.005,-0.011,1.022,-0.018,0,4,15,6,0
461.5,0.007,0.002,0.004,-0.034,0.792,-0.014,0,4,15,6,0
462,0.004,0.001,0.002,-0.073,0.511,-0.009,0,4,15,6,0
462.5,0.001,0,0.001,-0.108,0.202,-0.004,0,4,15,6,0
463,-0.001,0,-0.001,-0.127,-0.115,0.001,0,4,15,6,0
463.5,-0.004,0.001,-0.002,-0.118,-0.416,0.007,0,4,15,6,0
464,-0.005,0.002,-0.003,-0.025,-0.665,0.011,0,4,15,6,0
464.5,-0.006,0.004,-0.004,0.11,-0.858,0.015,0,4,15,6,0
465,-0.006,0.005,-0.005,0.246,-0.986,0.018,0,4,15,6,0
465.5,-0.006,0.006,-0.005,0.353,-1.044,0.02,0,4,15,6,0
466,-0.005,0.006,-0.005,0.411,-1.029,0.02,0,4,15,6,0
466.5,-0.003,0.006,-0.004,0.505,-0.913,0.018,0,4,15,6,0
467,-0.002,0.004,-0.003,0.676,-0.692,0.015,0,4,15,6,0
467.5,0,0.001,-0.001,0.847,-0.397,0.011,0,4,15,6,0
468,0,-0.002,0.001,0.986,-0.044,0.006,0,4,15,6,0
468.5,0,-0.006,0.003,1.099,0.354,-0.001,0,4,15,6,0
469,-0.001,-0.009,0.005,1.146,0.761,-0.008,0,4,15,6,0
469.5,-0.003,-0.012,0.007,1.114,1.154,-0.015,0,4,15,6,0
470,-0.006,-0.014,0.009,1.016,1.508,-0.021,0,4,15,6,0
470.5,-0.009,-0.015,0.01,0.875,1.803,-0.027,0,4,15,6,0
471,-0.012,-0.015,0.011,0.742,2.029,-0.032,0,4,15,6,0
471.5,-0.014,-0.014,0.012,0.617,2.163,-0.035,0,4,15,6,0
472,-0.016,-0.012,0.012,0.525,2.203,-0.036,0,4,15,6,0
472.5,-0.017,-0.01,0.011,0.48,2.146,-0.035,0,4,15,6,0
473,-0.017,-0.007,0.011,0.511,2.006,-0.032,0,4,15,6,0
473.5,-0.017,-0.004,0.01,0.616,1.793,-0.028,0,4,15,6,0
474,-0.014,-0.002,0.008,0.638,1.48,-0.023,0,4,15,6,0
474.5,-0.011,0,0.006,0.516,1.076,-0.016,0,4,15,6,0
475,-0.006,0.001,0.003,0.294,0.615,-0.009,0,4,15,6,0
475.5,-0.001,0,0.001,0.033,0.128,-0.002,0,4,15,6,0
476,0.003,-0.001,-0.002,-0.175,-0.339,0.005,0,4,15,6,0
476.5,0.007,-0.004,-0.004,-0.37,-0.789,0.012,0,4,15,6,0
477,0.009,-0.007,-0.007,-0.546,-1.197,0.018,0,4,15,6,0
477.5,0.011,-0.011,-0.009,-0.671,-1.539,0.023,0,4,15,6,0
478,0.011,-0.014,-0.01,-0.722,-1.796,0.028,0,4,15,6,0
478.5,0.009,-0.016,-0.011,-0.693,-1.954,0.031,0,4,15,6,0
479,0.007,-0.017,-0.011,-0.578,-2,0.032,0,4,15,6,0
479.5,0.005,-0.017,-0.01,-0.392,-1.931,0.032,0,4,15,6,0
480,0.002,-0.016,-0.009,-0.234,-1.775,0.03,0,4,15,6,0
480.5,0,-0.014,-0.008,-0.165,-1.549,0.026,0,4,15,6,0
481,-0.002,-0.011,-0.007,-0.197,-1.269,0.021,0,4,15,6,0
481.5,-0.002,-0.009,-0.005,-0.283,-0.941,0.015,0,4,15,6,0
482,-0.002,-0.006,-0.004,-0.444,-0.602,0.008,0,4,15,6,0
482.5,-0.002,-0.004,-0.002,-0.683,-0.282,0.002,0,4,15,6,0
483,-0.002,-0.002,-0.001,-0.997,-0.015,-0.005,0,4,15,6,0
483.5,-0.001,-0.001,-0.001,-1.383,0.166,-0.01,0,4,15,6,0
484,-0.001,-0.001,-0.001,-1.698,0.277,-0.013,0,4,15,6,0
484.5,-0.002,-0.001,-0.001,-1.869,0.312,-0.015,0,4,15,6,0
485,-0.002,-0.001,-0.001,-1.871,0.27,-0.014,0,4,15,6,0
485.5,-0.003,-0.001,-0.002,-1.694,0.16,-0.011,0,4,15,6,0
486,-0.003,0,-0.002,-1.321,0.011,-0.007,0,4,15,6,0
486.5,-0.003,0,-0.002,-0.814,-0.166,-0.001,0,4,15,6,0
487,-0.004,0.001,-0.002,-0.286,-0.362,0.005,0,4,15,6,0
487.5,-0.004,0.001,-0.002,0.264,-0.528,0.01,0,4,15,6,0
488,-0.004,0.001,-0.002,0.754,-0.653,0.015,0,4,15,6,0
488.5,-0.003,0.002,-0.002,1.087,-0.732,0.018,0,4,15,6,0
489,-0.003,0.002,-0.002,1.2,-0.762,0.019,0,4,15,6,0
489.5,-0.002,0.002,-0.002,1.135,-0.724,0.018,0,4,15,6,0
490,-0.002,0.003,-0.002,0.905,-0.629,0.015,0,4,15,6,0
490.5,-0.001,0.002,-0.002,0.574,-0.478,0.011,0,4,15,6,0
491,-0.001,0.002,-0.001,0.218,-0.281,0.006,0,4,15,6,0
491.5,0,0.001,0,-0.079,-0.047,0,0,4,15,6,0
492,0,-0.001,0.001,-0.282,0.202,-0.005,0,4,15,6,0
492.5,0,-0.003,0.002,-0.353,0.451,-0.01,0,4,15,6,0
493,-0.001,-0.005,0.003,-0.265,0.693,-0.013,0,4,15,6,0
493.5,-0.002,-0.007,0.004,-0.118,0.885,-0.016,0,4,15,6,0
494,-0.003,-0.008,0.005,0.032,1.014,-0.017,0,4,15,6,0
494.5,-0.005,-0.008,0.006,0.155,1.073,-0.018,0,4,15,6,0
495,-0.006,-0.007,0.005,0.16,1.039,-0.017,0,4,15,6,0
495.5,-0.005,-0.005,0.004,-0.022,0.895,-0.016,0,4,15,6,0
496,-0.004,-0.003,0.003,-0.367,0.649,-0.013,0,4,15,6,0
496.5,-0.001,0,0,-0.844,0.306,-0.009,0,4,15,6,0
497,0.004,0.002,-0.002,-1.35,-0.108,-0.005,0,4,15,6,0
497.5,0.009,0.002,-0.005,-1.752,-0.555,0.001,0,4,15,6,0
498,0.013,0.002,-0.008,-1.891,-0.982,0.008,0,4,15,6,0
498.5,0.016,0,-0.009,-1.694,-1.348,0.015,0,4,15,6,0
499,0.017,-0.002,-0.01,-1.204,-1.63,0.022,0,4,15,6,0
499.5,0.016,-0.004,-0.01,-0.465,-1.793,0.029,0,4,15,6,0
500,0.014,-0.006,-0.009,0.375,-1.83,0.034,0,4,15,6,0
500.5,0.011,-0.006,-0.007,1.118,-1.75,0.036,0,4,15,6,0
501,-0.008,0.006,0.009,0.292,2.366,-0.018,0,5,15,6,0
501.5,-0.003,0.003,0.004,-0.213,1.202,-0.01,0,5,15,6,0
502,0.001,-0.001,-0.001,-0.672,-0.017,-0.002,0,5,15,6,0
502.5,0.003,-0.006,-0.006,-1.098,-1.253,0.007,0,5,15,6,0
503,0.004,-0.011,-0.01,-1.442,-2.436,0.015,0,5,15,6,0
503.5,0.004,-0.015,-0.015,-1.643,-3.493,0.023,0,5,15,6,0
504,0.003,-0.019,-0.018,-1.78,-4.407,0.03,0,5,15,6,0
504.5,0,-0.023,-0.021,-1.865,-5.132,0.035,0,5,15,6,0
505,-0.003,-0.024,-0.022,-1.887,-5.626,0.039,0,5,15,6,0
505.5,-0.007,-0.024,-0.023,-1.785,-5.84,0.041,0,5,15,6,0
506,-0.009,-0.023,-0.022,-1.508,-5.742,0.041,0,5,15,6,0
506.5,-0.011,-0.019,-0.02,-1.068,-5.331,0.039,0,5,15,6,0
507,-0.011,-0.015,-0.017,-0.55,-4.635,0.035,0,5,15,6,0
507.5,-0.01,-0.01,-0.013,-0.058,-3.706,0.029,0,5,15,6,0
508,-0.008,-0.006,-0.009,0.311,-2.607,0.021,0,5,15,6,0
508.5,-0.004,-0.002,-0.004,0.576,-1.376,0.012,0,5,15,6,0
509,0.001,0,0.001,0.726,-0.083,0.003,0,5,15,6,0
509.5,0.005,0.001,0.005,0.677,1.165,-0.007,0,5,15,6,0
510,0.01,0.001,0.009,0.51,2.322,-0.017,0,5,15,6,0
510.5,0.013,0,0.012,0.286,3.322,-0.025,0,5,15,6,0
511,0.016,-0.002,0.015,0.052,4.107,-0.032,0,5,15,6,0
511.5,0.018,-0.005,0.017,-0.038,4.675,-0.037,0,5,15,6,0
512,0.018,-0.008,0.018,0.064,5.003,-0.039,0,5,15,6,0
512.5,0.018,-0.01,0.019,0.332,5.077,-0.039,0,5,15,6,0
513,0.016,-0.012,0.018,0.676,4.885,-0.036,0,5,15,6,0
513.5,0.013,-0.013,0.017,1.046,4.457,-0.032,0,5,15,6,0
514,0.01,-0.013,0.015,1.322,3.802,-0.026,0,5,15,6,0
514.5,0.007,-0.012,0.012,1.432,2.962,-0.019,0,5,15,6,0
515,0.004,-0.009,0.009,1.313,1.974,-0.012,0,5,15,6,0
515.5,0.001,-0.005,0.004,0.98,0.898,-0.004,0,5,15,6,0
516,0,0,0,0.425,-0.229,0.003,0,5,15,6,0
516.5,0,0.005,-0.005,-0.122,-1.287,0.01,0,5,15,6,0
517,0.001,0.009,-0.008,-0.288,-2.114,0.016,0,5,15,6,0
517.5,0.003,0.01,-0.009,0.051,-2.64,0.021,0,5,15,6,0
518,0.004,0.009,-0.009,0.829,-2.834,0.024,0,5,15,6,0
518.5,0.004,0.007,-0.007,1.93,-2.669,0.026,0,5,15,6,0
519,0.003,0.003,-0.004,3.147,-2.16,0.025,0,5,15,6,0
519.5,0,0,0,4.193,-1.364,0.022,0,5,15,6,0
520,-0.004,-0.003,0.005,4.863,-0.335,0.016,0,5,15,6,0
520.5,-0.009,-0.005,0.009,5.012,0.846,0.007,0,5,15,6,0
521,-0.013,-0.005,0.013,4.546,2.069,-0.004,0,5,15,6,0
521.5,-0.017,-0.005,0.016,3.682,3.304,-0.016,0,5,15,6,0
522,-0.021,-0.003,0.019,2.658,4.485,-0.028,0,5,15,6,0
522.5,-0.024,0,0.022,1.849,5.605,-0.039,0,5,15,6,0
523,-0.028,0.004,0.025,1.461,6.608,-0.048,0,5,15,6,0
523.5,-0.03,0.008,0.029,1.552,7.433,-0.054,0,5,15,6,0
524,-0.031,0.013,0.031,1.985,7.995,-0.057,0,5,15,6,0
524.5,-0.031,0.018,0.033,2.612,8.253,-0.057,0,5,15,6,0
525,-0.029,0.022,0.034,3.36,8.222,-0.055,0,5,15,6,0
525.5,-0.026,0.026,0.033,4.096,7.914,-0.051,0,5,15,6,0
526,-0.021,0.028,0.032,4.612,7.328,-0.045,0,5,15,6,0
526.5,-0.016,0.028,0.029,4.79,6.502,-0.038,0,5,15,6,0
527,-0.011,0.026,0.025,4.652,5.51,-0.03,0,5,15,6,0
527.5,-0.006,0.022,0.021,4.249,4.417,-0.023,0,5,15,6,0
528,-0.002,0.017,0.016,3.61,3.269,-0.016,0,5,15,6,0
528.5,0,0.012,0.011,2.845,2.131,-0.009,0,5,15,6,0
529,0.001,0.007,0.006,2.014,1.037,-0.003,0,5,15,6,0
